"baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","entrez","symbol"
19010.3122568244,0.397207267460582,0.109088910272082,3.64112911370878,0.0002714449558464,0.00361514341275529,"23526","ARHGAP45"
1499.67305839507,-0.591814517495078,0.162563744433146,-3.64035721243733,0.000272260059669943,0.00362310291865889,"7852","CXCR4"
597.369201377389,-0.899222097065076,0.247215202846084,-3.63899034015242,0.000273709065094415,0.00362501330169956,"6691","SPINK2"
1069.56060869751,-0.427032160285155,0.117324719682461,-3.63954062844444,0.000273124843848732,0.00362501330169956,"152559","PAQR3"
133.463238303596,0.855649323252971,0.234884663228558,3.63931236289637,0.000273367043158189,0.00362501330169956,"91947","ARRDC4"
293.920697801857,-0.773998936456911,0.21257360095409,-3.63925914762767,0.000273423535714589,0.00362501330169956,"124093","CCDC78"
355.767963837765,0.693613726775054,0.190508373395275,3.63988986701174,0.000272754676310608,0.00362501330169956,"147949","ZNF583"
3601.23446969948,0.616779317860401,0.169486685639624,3.63908107399134,0.000273612655679148,0.00362501330169956,"81030","ZBP1"
783.448859875351,0.704437407967881,0.193667935285695,3.63705018378967,0.000275778216762829,0.00364951617909888,"5797","PTPRM"
222.151824586972,-0.601082272837166,0.165200293415822,-3.63667635666317,0.000276178579202612,0.00365191373658311,"137392","CIBAR1"
1586.01170143011,-0.647451306186522,0.178049620725782,-3.63612720495005,0.000276767699187282,0.00365680145611364,"1832","DSP"
158.059625304095,0.840195029312587,0.231006449578807,3.63463971714018,0.000278369369870526,0.00367213940729441,"101927056","LINC02614"
26.2771931554097,-1.02628549640682,0.286526969626519,-3.63475035585686,0.000278249939919382,0.00367213940729441,"7546","ZIC2"
1813.16975357676,0.570865481891354,0.157205648328423,3.631241713575,0.000282060854614341,0.00371789232494425,"29960","MRM2"
579.412889105106,0.488232860524741,0.134554869086262,3.62820588941779,0.000285397627382006,0.00375890108285502,"55001","TTC22"
578.780653521982,0.600905963552358,0.165698839522111,3.62605635525466,0.000287782575397528,0.00378731871145199,"64651","CSRNP1"
220.597964969448,-0.605105988104418,0.166931748887187,-3.62304747324682,0.000291152359908834,0.0038286420429685,"8974","P4HA2"
1617.19960887494,0.461007816063551,0.127299194253874,3.6213718721714,0.000293044930184865,0.00384875599440773,"116447","TOP1MT"
1189.88597903714,0.530413087952548,0.146465584984218,3.62128448324742,0.000293143950357326,0.00384875599440773,"7485","GET1"
4355.38131359802,0.366964846624088,0.101369837785981,3.62004113897621,0.000294556180127532,0.00386425237567307,"92305","TMEM129"
86.8221138400434,0.782683021437242,0.215887388100312,3.61902861542081,0.00029571094166772,0.00387330188610525,"8820","HESX1"
687.179205087572,0.723010370167327,0.199762118627242,3.61906797660824,0.000295665971969827,0.00387330188610525,"84861","KLHL22"
811.180353102458,-0.62290875099228,0.172192397087728,-3.61702067419478,0.000298013508981181,0.00390039518706635,"1806","DPYD"
205.296145404799,0.624229450269037,0.172535277849579,3.61633361039303,0.000298805234327049,0.00390768760527705,"105371934","LOC105371934"
329.859396105675,0.92189812536754,0.25518167128631,3.61508416525648,0.00030025006031814,0.00392350294506709,"400696","LGALS17A"
171.918065650666,-0.510871856091036,0.213377656335565,-3.61435293796827,0.000301098664983676,0.00393150850885033,"288","ANK3"
1197.99954367621,-0.593865915672287,0.164379760435108,-3.61244758739927,0.00030332042801348,0.00395741711130194,"134429","STARD4"
589.138460780641,0.480555949003138,0.133048294942491,3.61160377207791,0.000304309268652596,0.00396721183491463,"6524","SLC5A2"
3534.44438017339,0.564741305656462,0.156410408716686,3.61060077531299,0.000305488575559693,0.00397947236700551,"7076","TIMP1"
424.680493845205,0.751076157426238,0.208014150750802,3.61007229975202,0.000306111668488608,0.00398447383491304,"9056","SLC7A7"
1497.18720271702,-0.813139670621881,0.225469547868597,-3.60699399008247,0.000309764832270042,0.00402887733836938,"79026","AHNAK"
817.773727212063,-0.464073076451049,0.128695464439189,-3.6057154909152,0.000311294046993902,0.00404560851557363,"25801","GCA"
1856.57186720201,0.504744625133014,0.140113192174806,3.60230840161263,0.000315403857905398,0.00409582515710198,"22839","DLGAP4"
20.8619655285756,1.03291554459392,0.287663846416214,3.59947429575919,0.000318861148338552,0.00413749656734316,"84033","OBSCN"
135.928851324123,-0.759017096491723,0.210652661668898,-3.59923447929972,0.000319155319514802,0.00413809087816041,"6456","SH3GL2"
1051.15868796909,-0.524613995031672,0.145815724148476,-3.59755729720963,0.000321219748980122,0.00416161915844309,"115253422","DUS4L-BCAP29"
11619.2177498435,-0.631652144580709,0.175624244885441,-3.59664901271862,0.00032234295953304,0.00417292622282826,"3631","INPP4A"
1018.69013173717,-0.448883455361742,0.124873924100753,-3.59444364003423,0.000325085504099908,0.00420516272034827,"4664","NAB1"
58.8934012451779,-0.923658048410134,0.256198251397493,-3.59327743566534,0.000326544578358114,0.00421805703264948,"3664","IRF6"
243.784482476732,0.659480111827135,0.183467385051622,3.59324228258577,0.000326588654469589,0.00421805703264948,"92659","MILIP"
89.5820935829435,-0.914496839162759,0.254149271191508,-3.59222810821465,0.000327862660382733,0.00421843852013952,"10309","CCNO"
24961.8375959428,0.482361156976238,0.134279836195803,3.59221103013996,0.000327884153627074,0.00421843852013952,"57222","ERGIC1"
61.3231946276035,0.979656743140721,0.272424630419831,3.59267926169425,0.000327295348120505,0.00421843852013952,"105369818","LOC105369818"
39.6146524370379,1.00475795607847,0.279112366533529,3.59245428254249,0.000327578137869308,0.00421843852013952,"144193","AMDHD1"
9525.66915468071,0.462953726267297,0.128868458302851,3.59244549238383,0.000327589191385576,0.00421843852013952,"5434","POLR2E"
1289.07339135276,-0.432492830997745,0.120404748799609,-3.59181547111417,0.000328382345070213,0.00421853087278706,"51427","ZNF107"
249.047409964067,0.689039364009466,0.191761831191266,3.59180326636218,0.000328397727747724,0.00421853087278706,"7733","ZNF180"
171.04132400344,-0.648198770584357,0.180436158748672,-3.58972855367591,0.000331022486082441,0.00424897198815065,"3556","IL1RAP"
2941.81686270104,-0.604637702147131,0.168532350985932,-3.58759441497735,0.000333742899067188,0.00427730033950648,"22824","HSPA4L"
287.714221342591,0.73841501141575,0.205756122783521,3.58764874081513,0.000333673390529999,0.00427730033950648,"252969","NEIL2"
2530.64748253619,0.381421317510665,0.106377102093359,3.58552191324301,0.000336404752773372,0.00430810114216537,"83985","SPNS1"
10.7096192459493,0.952834646851548,0.272151836318901,3.58519065710567,0.000336832044097996,0.00431026012804663,"22983","MAST1"
200.129384205934,0.665475930660641,0.185547736114525,3.58479067239752,0.000337348666006577,0.00431355803863053,"6940","ZNF354A"
3256.75213414755,0.399619666115682,0.111545571527783,3.58253992290568,0.00034026959353189,0.00434739447259236,"112770","GLMP"
1404.16637795206,-0.452601883870562,0.126336220210768,-3.58235029450892,0.000340516762903369,0.00434739447259236,"83990","BRIP1"
23.0253186157867,1.0216883410396,0.28739688847374,3.58166892935754,0.000341406268755715,0.00435541335661482,"6518","SLC2A5"
7734.24333793633,0.427290628397784,0.119374171836954,3.5794123735815,0.00034436769328877,0.00438983178108967,"149603","RNF187"
11.8767339529941,0.904329909038601,0.26674052127475,3.57604795332177,0.000348827692518759,0.00444328607420111,"83881","MIXL1"
61.8600950689037,1.00690249670211,0.282368878596856,3.57577382682759,0.000349193455040023,0.00444454710039864,"770","CA11"
10693.2005993051,0.604216191066524,0.169031706366059,3.57460219561329,0.000350760790346724,0.00446108818928761,"126306","JSRP1"
1591.25347628122,0.433670795566702,0.121368835776132,3.57309527046855,0.000352786335556249,0.00448342725911722,"117145","THEM4"
2475.77253407394,0.395540909057935,0.110827290245331,3.56894814807307,0.000358417346665013,0.00455151784511112,"80833","APOL3"
210.559463859628,0.690015065302182,0.193371738597563,3.56645989044107,0.000361836160595096,0.00459143356563206,"4643","MYO1E"
777.384599747277,-0.559111051573857,0.156786918234782,-3.56559182460106,0.000363036022380467,0.00459266755419966,"9447","AIM2"
25.9871291333964,1.0238669170541,0.287531332633973,3.56571866648596,0.000362860466644004,0.00459266755419966,"6622","SNCA"
77.6237543649434,0.868394251995389,0.243082237899064,3.56575821222664,0.000362805749525552,0.00459266755419966,"101928768","101928768"
1730.18258972909,0.409742058143754,0.114902224418743,3.56594524691411,0.000362547065132519,0.00459266755419966,"65980","BRD9"
276.302787854361,0.625515351652553,0.1754331613832,3.56453406740529,0.000364503108763028,0.00460772860022823,"110599583","EEF1AKMT4-ECE2"
8559.19433685692,0.571443300359677,0.160329022386694,3.56419731973344,0.000364971332608833,0.00461014963805593,"963","CD53"
783.690229021814,-0.489064302277886,0.137247492875746,-3.56308071651219,0.00036652791749682,0.00462630426773827,"105369325","LOC105369325"
2324.94697318195,0.425530701857252,0.119493962676316,3.56105969413653,0.000369361090685728,0.00465853530046549,"221061","FAM171A1"
50.30030413362,-0.939844138328141,0.262987078863068,-3.56066909075943,0.000369911014117849,0.00466194206219174,"90627","STARD13"
425.405969300684,0.529713458327292,0.148809472391835,3.55918782328148,0.000372003426832887,0.0046847687788834,"203427","SLC25A43"
2485.12901008786,-0.426206793708967,0.119775956591134,-3.55828684108234,0.000373281545036536,0.0046973140648442,"977","CD151"
858.341929019429,-0.573583634023802,0.161255713996046,-3.55670207201321,0.000375539637560325,0.00472216294444722,"152007","GLIPR2"
7946.27978115601,-0.401001705416684,0.112782020676313,-3.55552376830738,0.000377226838515634,0.00473980117383784,"5431","POLR2B"
15.0619179052932,0.93138804554178,0.274034336629397,3.55522420175041,0.000377656913038629,0.00474162910937197,"54682","MANSC1"
5325.85867204367,0.448566393294843,0.126222345956378,3.55375636832183,0.000379770849504599,0.00476457991234648,"56928","SPPL2B"
686.772443947136,0.495152887078106,0.13937615264414,3.55238519121496,0.000381755570657183,0.00478587626991672,"126282","TNFAIP8L1"
19.5084018059442,0.884143033301558,0.268893947644102,3.55100177940824,0.000383767822304072,0.00480387354425856,"374899","ZNF829"
16.4134650046388,0.833741426121004,0.260353161011804,3.55102791436343,0.000383729715821923,0.00480387354425856,"374900","ZNF568"
1999.71082785463,-0.472131141642889,0.133015519341932,-3.54934220394464,0.000386194847959561,0.00483062489628697,"23329","TBC1D30"
4875.36371005176,0.411364472281058,0.115917094193428,3.54875827216052,0.000387052217872901,0.0048360500319116,"79939","SLC35E1"
29.0080993880461,1.01568743504416,0.28772656974179,3.54865155773498,0.000387209095646725,0.0048360500319116,"150197","LINC00896"
6886.82523283141,0.99270699124446,0.281756730590716,3.54819865651689,0.000387875554028721,0.00484053414259569,"1026","CDKN1A"
140.565365881389,-0.662436232040047,0.186517304189926,-3.5480129155131,0.000388149187594253,0.00484053414259569,"124411","KRBOX5"
16.4939904012085,1.00728507341442,0.285701837629067,3.54746985059848,0.000388950265713194,0.00484689631791139,"440073","IQSEC3"
1411.9744308796,0.420884924000958,0.118651287907317,3.54716361545423,0.000389402675882023,0.00484890731156232,"51684","SUFU"
1615.83692432633,-0.435541465087427,0.122835860843175,-3.54560567293231,0.000391711894321494,0.00487401932135207,"10641","NPRL2"
221.205454515254,0.589846945991079,0.166404174828541,3.54331871635838,0.000395124862165425,0.00491281740935683,"6571","SLC18A2"
692.479319998379,-0.62359588891857,0.176030815507137,-3.54204259208458,0.000397041359422515,0.00493296501814953,"64061","TSPYL2"
62.1396158845403,0.868436018160637,0.244557288436437,3.54128113147888,0.00039818906292695,0.0049435379861594,"101927751","ALDH1A3-AS1"
311.720354225411,0.59296874706431,0.16741969752503,3.54095679322112,0.000398678859036126,0.00494593333611384,"87769","GGACT"
1334.95394609167,0.914292518952998,0.277687232462565,3.54049269254796,0.000399380694976921,0.00495095368973994,"3383","ICAM1"
1924.58950763391,-0.499995044737473,0.141236686957086,-3.54001425025893,0.00040010542725205,0.00495625020330587,"55612","FERMT1"
44.7174341004882,0.926504014288673,0.26074218278531,3.53929360089296,0.000401199368111073,0.00496610896886968,"80307","FER1L4"
21.5502516831059,-1.01877001512927,0.287712627784195,-3.53713911855011,0.000404486545081282,0.00500308116377078,"8739","HRK"
58.2845027290994,0.88296895370521,0.249095010027347,3.53489195486827,0.000407941924415281,0.00504207745006157,"79173","BRME1"
66.4847690127471,0.994646500811766,0.282324947158551,3.53337379503309,0.000410291926951904,0.00506736382130887,"221262","CCDC162P"
11819.4182775984,-0.336143137473744,0.0951598345137505,-3.53239487507444,0.000411813923702172,0.00508239391318659,"1968","EIF2S3"
95.4774179634178,-0.979447757052642,0.277825089552679,-3.53073932912462,0.000414399925489769,0.00511052343344563,"10979","FERMT2"
5900.24442233797,-0.382609393071346,0.108486687034434,-3.52675777587374,0.000420681435032225,0.00518415191499401,"8467","SMARCA5"
94.188203260738,0.811828608764844,0.229925272118795,3.52592488410984,0.000422006645232406,0.00519663911028611,"400629","TEX19"
489.329183154325,0.801918854574747,0.227470974961599,3.52541537232483,0.000422819247770045,0.00520280021203599,"64115","VSIR"
280.114042666455,-0.839273337755799,0.238008435040751,-3.52512597932316,0.000423281440943934,0.00520464360706043,"5334","PLCL1"
308.159124810614,-0.611536653079629,0.173439095085919,-3.52473443038438,0.000423907539649742,0.00520849816969347,"340075","ARSI"
110.124947484892,0.874243213718269,0.247948765708971,3.52314747432773,0.000426453996591071,0.00523592486160931,"2264","FGFR4"
238.62438340536,0.706958665276034,0.200698683925759,3.52104790280337,0.000429844957194763,0.0052736721883814,"10404","CPQ"
1106.73877123067,0.78990250588881,0.22442313920975,3.52010508359322,0.000431375854739026,0.00528856005578139,"79661","NEIL1"
650.225649415019,-0.478278234082295,0.135889773132161,-3.51921936920191,0.000432818664545466,0.0053023468897,"91661","ZNF765"
1003.27009502766,0.648308657119752,0.238036766020727,3.51752190043262,0.000435596404171247,0.00532463073360026,"1524","CX3CR1"
5357.39940164327,0.319100302076803,0.0907154995989095,3.51758336557277,0.000435495532830325,0.00532463073360026,"54890","ALKBH5"
281.030263774896,0.598677038413797,0.170150740193717,3.51755913191472,0.000435535300436949,0.00532463073360026,"26251","KCNG2"
2927.7305243792,0.407310831240025,0.115845997841411,3.51593904621052,0.000438201574840363,0.00535254870851561,"3421","IDH3G"
254.987326321188,-0.805287731182981,0.228966238024797,-3.51539874296308,0.000439094167856149,0.00535952229351744,"100506658","OCLN"
1037.40554615889,-0.580139291560657,0.165037721988167,-3.51483716383236,0.000440023707683173,0.00536693630579015,"57579","FAM135A"
8923.30420730975,-0.498213402388342,0.141852533860825,-3.51217695965634,0.000444451956534482,0.00541698174676006,"9918","NCAPD2"
82.997075069053,-0.857778064116966,0.243859087625472,-3.51017809917621,0.000447806646139321,0.00545260592214593,"10675","CSPG5"
578.865734824418,-0.485300158628203,0.138240616789163,-3.51004588029836,0.000448029380434414,0.00545260592214593,"255308","EIF2S3B"
4808.78936424744,-0.35456873530996,0.101048041870406,-3.50888047490543,0.000449997085008387,0.00547255579074798,"63901","FAM111A"
43.5660887777198,0.960387019181768,0.273092831667642,3.50676502736503,0.000453589491107954,0.00550820299661052,"127700","OSCP1"
939.148303221652,-0.675055317913489,0.19248633170453,-3.50678282433617,0.000453559157370958,0.00550820299661052,"55349","CHDH"
234.446358861652,-0.780684969430268,0.222521021434407,-3.50616389278956,0.00045461519709284,0.00551262285208429,"25937","WWTR1"
10.3266399359867,0.843310116615171,0.25808928473774,3.50624629443304,0.000454474468630856,0.00551262285208429,"105371578","LOC105371578"
49.4797813327106,-0.913518612509408,0.259596531125915,-3.50568094213214,0.00045544081536572,0.00551861776349691,"6490","PMEL"
2969.26785571111,0.396201166840443,0.113050779996244,3.50460073622583,0.000457292526225419,0.00552899185735972,"10489","LRRC41"
702.129277902303,-0.551812687063562,0.15742703229253,-3.50481100208839,0.000456931534486336,0.00552899185735972,"7286","TUFT1"
1206.92957613188,0.392100083162163,0.111873491063434,3.50476457281406,0.000457011222994152,0.00552899185735972,"55238","SLC38A7"
813.249576641337,0.582812504182225,0.166417017823463,3.50185590673084,0.000462029422311766,0.00558221334672686,"91252","SLC39A13"
266.080192061887,-0.559913737047699,0.159873986735086,-3.50088016144206,0.000463724318709543,0.00559457702680644,"286190","LACTB2-AS1"
3298.00425682287,0.372397636965685,0.106367162161204,3.50102609596054,0.000463470458045643,0.00559457702680644,"23189","KANK1"
140.96950570131,-0.865747642390389,0.247214969354291,-3.49942575680264,0.000466261430094108,0.00562111554761067,"83999","KREMEN1"
196.513609491153,0.706106249330243,0.201772361202642,3.49759389570512,0.000469475417789679,0.00565291144312877,"100505771","MHENCR"
16.6093769548063,0.920263816048508,0.275181228985242,3.49753594829631,0.000469577422561084,0.00565291144312877,"4151","MB"
7095.28892183502,-0.470816729535853,0.134718810430345,-3.4947870033889,0.000474440211336892,0.00570732733652271,"11051","NUDT21"
6296.57178868576,-0.377247704912459,0.10796054334059,-3.49428391142794,0.000475335233061594,0.00571396848343378,"6670","SP3"
56.2379467764523,0.957715140931683,0.273819333324994,3.49343417869596,0.000476850520786281,0.00572805084846448,"100653515","CEP295NL"
360.043858682495,0.537161912404743,0.153757863198499,3.49292199238859,0.000477766053338791,0.00573491369933545,"144233","BCDIN3D"
563.595417270613,-0.448241509970403,0.128337270778254,-3.49227430289922,0.000478926145360541,0.00574056727183596,"1486","CTBS"
478.590733985654,0.536887886239912,0.153712480261251,3.49233577112474,0.000478815935422392,0.00574056727183596,"2131","EXT1"
697.291634286015,0.505515933247133,0.144757324106937,3.49187962857678,0.000479634343672661,0.00574492293309145,"29933","GPR132"
321.514586897368,0.663383312874266,0.190056339955393,3.48955414595762,0.000483827030805044,0.00579097856339284,"7280","TUBB2A"
6.3275682444931,0.809962935955807,0.247787602298696,3.48880376232098,0.000485187199338579,0.00580046758735629,"107986898","LINC03047"
44.3030581815393,0.959633000524473,0.284357505054181,3.48873274257424,0.000485316116486085,0.00580046758735629,"7038","TG"
637.789907639169,0.445905563657159,0.12782610974483,3.48815998164308,0.000486356977424315,0.00580874093252079,"3653","IPW"
8.51626488626345,-0.894821368834784,0.257853420810896,-3.48552508551055,0.000491172167354342,0.00586204833831712,"1757","SARDH"
3847.50860592283,-0.341591705871339,0.0980306362371212,-3.48450936538729,0.000493040207286592,0.00588013091882742,"7360","UGP2"
807.658782844187,-0.543984679646342,0.156155399133223,-3.48323582897397,0.000495391765435265,0.00590395007433258,"196403","DTX3"
355.277573781265,-0.588955198853254,0.169092869103061,-3.48193093980577,0.000497812060135805,0.00592855377692827,"283431","GAS2L3"
165.128902804677,-0.783775134971624,0.224960095388532,-3.48076689229831,0.000499980423296177,0.00595012416609829,"58499","ZNF462"
302.425182907208,0.613636846571653,0.176318840448666,3.47924860064824,0.000502821899832164,0.00597966857466359,"6714","SRC"
3220.39058117717,0.365397875939694,0.105038140597549,3.47869455998568,0.000503862528733511,0.00598777003653996,"9741","LAPTM4A"
125.352692488479,-0.778743921565808,0.223640780504872,-3.47774520223298,0.000505650332641561,0.00600045597730844,"286151","FBXO43"
1848.84208720168,-0.526440618323809,0.151359679766536,-3.47791256002789,0.000505334740376151,0.00600045597730844,"10308","ZNF267"
692.370012995515,-0.515702786968569,0.148297936796467,-3.47705899751198,0.00050694625435941,0.00601155270027198,"22875","ENPP4"
1669.61139112069,-0.384561780126724,0.110604143892474,-3.47681432322604,0.000507409078689194,0.00601276149362778,"51362","CDC40"
8996.32653778952,-0.438500648651004,0.126150400741071,-3.47599688157033,0.000508958204115938,0.00602683201050152,"10054","UBA2"
908.423342301024,-0.656425179506671,0.18889044419038,-3.47478934631801,0.000511254660544823,0.00604972578077933,"25945","NECTIN3"
563.944825236713,0.597091344335376,0.171829043450931,3.47456923251903,0.000511674306145537,0.00605039433264073,"7172","TPMT"
1490.43979841474,-0.477891628876175,0.137566901691144,-3.47371531483457,0.000513305335817104,0.00606107739195519,"81839","VANGL1"
1862.06776744282,0.579585942724494,0.166840601428285,3.47382308630439,0.000513099219497588,0.00606107739195519,"78991","PCYOX1L"
3422.91255523335,-0.491858728301984,0.141600870457941,-3.47349958411692,0.000513718159483389,0.00606165598806852,"7465","WEE1"
86.9470272217281,0.927006416587048,0.266833162390773,3.4728052505499,0.000515048942497902,0.00607305762983549,"26873","OPLAH"
68.8754348681755,0.980336509912616,0.287664329414427,3.47050426005187,0.000519482102622301,0.00611817780717968,"105374855","MALLP2"
4278.03323246212,-0.497798258450683,0.143437108922572,-3.47043816711667,0.000519609963217048,0.00611817780717968,"54822","TRPM7"
391.215112417486,-0.543983703478406,0.156721579403657,-3.47013607417042,0.000520194752953377,0.00612073783824592,"54103","GSAP"
1734.64740136191,-0.699112101931011,0.201526688827299,-3.46902861442733,0.000522343817260453,0.00614168690146535,"200734","SPRED2"
316.084670255315,-0.721167919580702,0.207869740378019,-3.46792172123571,0.000524500047977725,0.00616269062013884,"101929638","LOC101929638"
714.423682326114,0.565928219091153,0.163204328302406,3.46730614368603,0.000525702781091009,0.00617246836238088,"93611","FBXO44"
29.2688726650903,0.978268000124728,0.286830228089018,3.46711683752045,0.000526073169352431,0.00617246836238088,"6280","S100A9"
8.40287754099922,-0.884772920884663,0.257988235807964,-3.46643095195314,0.000527417181186314,0.00618388293859619,"107985840","LOC107985840"
12894.3171288064,0.417266954172113,0.120431487710725,3.46476297792831,0.000530698986830325,0.00621401202951882,"1509","CTSD"
5408.24154688009,0.348671355588971,0.100633716204192,3.46474584441258,0.000530732796231036,0.00621401202951882,"9862","MED24"
1708.65903949599,-0.420904376721404,0.121584073075065,-3.46173229751907,0.000536710720586963,0.00627959081158665,"79879","CCDC134"
7665.44165650214,0.358073506672037,0.10347213653216,3.46056911495576,0.000539034842456265,0.00630235755099216,"80305","TRABD"
10.661855305575,0.850638899642622,0.261716937078009,3.45838889557053,0.000543416355514661,0.00634913036411624,"101927599","ZNF529-AS1"
5025.60264936655,0.346837987763189,0.100309038808395,3.45768260060729,0.000544842873076567,0.0063613364459206,"5018","OXA1L"
16.9272133620943,0.965782203497923,0.283717436850074,3.45385081456133,0.000552642998995096,0.00644788865984405,"6594","SMARCA1"
18.7812510418924,0.918659797004786,0.277336562190236,3.45111357893703,0.000558278574038102,0.00650908280059399,"221749","PXDC1"
438.087481607219,0.73851267037304,0.213972656775353,3.45091905537607,0.000558681100333403,0.00650922084801037,"26960","NBEA"
445.723165360682,-0.527701288736413,0.152917438457123,-3.45019836898061,0.000560174768953877,0.0065220627711674,"23270","TSPYL4"
2981.2086062013,-0.349920714633806,0.101433001965214,-3.44972079428368,0.000561166621103575,0.00652904823617784,"10048","RANBP9"
1428.34507168122,0.576463937308438,0.167183551578756,3.44796031897935,0.00056483701348602,0.00656716642127745,"138050","HGSNAT"
2539.4202943699,-0.605419742328992,0.175616529806066,-3.44729972817931,0.00056622003006699,0.00657865545393732,"4297","KMT2A"
1014.02754942488,0.426429793694658,0.123706195411509,3.44698064272072,0.000566889198104412,0.00658184036907151,"6399","TRAPPC2"
26.4061102366047,-0.988744406995266,0.287706758610987,-3.44611389592996,0.000568710609750158,0.00659838960240068,"10398","MYL9"
1141.2059281832,0.583381719744779,0.169407801060107,3.44353215421754,0.000574168314690425,0.00665707605501542,"4571","TRNP"
1862.74283270893,0.484885365189254,0.140853704339408,3.44240102606161,0.000576574807777911,0.00668032884032529,"51205","ACP6"
983.855299832948,0.735208236760528,0.21361029078515,3.44192745191893,0.000577585130603767,0.00668738419804681,"3540","IGLC4"
22.3401548920796,0.973947950560251,0.286493272493013,3.44145791002778,0.000578588478206051,0.00669434905235487,"105371755","LOC105371755"
6.19079800257254,0.781582553958356,0.245441354792858,3.43766510346134,0.000586752892602323,0.00678410127942215,"51365","PLA1A"
31722.1799390322,0.62707837055855,0.182462587828399,3.43684450230469,0.000588533377693567,0.00679996851993933,"28833","IGLJ1"
339.418929321533,-0.659781797668044,0.191984862834005,-3.43532099010752,0.00059185233602304,0.00683357711051966,"646719","NIPBL-DT"
86.2247292448674,0.753437680314436,0.218999114240324,3.43497616530661,0.000592605947964458,0.00683753995778105,"729162","FAM239B"
342.313148482,0.565541903968049,0.164627187688258,3.43454255181039,0.000593554874763637,0.00683901643736995,"2738","GLI4"
533.074047515084,0.537935707201264,0.156601811860942,3.43471086061546,0.000593186377218026,0.00683901643736995,"100507303","SNHG19"
1795.02926879679,-0.396654218711251,0.115613148642755,-3.43077687576772,0.000601855421189822,0.00692882874400619,"8458","TTF2"
118.64130914916,0.315365759375517,0.174175172844558,3.43062998648079,0.000602181382949461,0.00692882874400619,"27344","PCSK1N"
4529.77369941177,-0.394531118998962,0.115016837300056,-3.43016153545135,0.000603222019691041,0.00693601247071941,"7804","LRP8"
23601.653133527,0.424994658006765,0.123946435384079,3.42885718433065,0.000606128384681013,0.00696462414977266,"489","ATP2A3"
497.088945611991,-0.514947745640191,0.150176177576563,-3.42836551375688,0.000607227306781825,0.00696764060488429,"343099","CCDC18"
1174.3168371365,-0.42130820850161,0.122880148077935,-3.42844373111539,0.000607052360948841,0.00696764060488429,"1060","CENPC"
479.932317858306,-0.5786637979383,0.168797104896327,-3.42760096440306,0.000608939818177909,0.00698248197567938,"106821730","BUB1B-PAK6"
827.807161734255,0.509990076563865,0.148806888456197,3.42693978985364,0.000610424403661733,0.00699469118941412,"10157","AASS"
2622.48524221376,-0.409042964212077,0.119396821172888,-3.42584364887557,0.000612893075198656,0.00701815225146722,"167227","DCP2"
276.500938928976,0.551712269210539,0.161021166506836,3.42543459743749,0.000613816697491162,0.00702390109677214,"197320","ZNF778"
156.903763373753,-0.685772727620817,0.200126992520144,-3.42364367121994,0.000617875809143001,0.00706549681271898,"345643","MCIDAS"
47.8532052345834,-0.88810359943058,0.258591572139263,-3.42116543152441,0.000623533912381175,0.00712530762289626,"145482","PTGR2"
3373.32714730733,-0.523558125128907,0.153099752925844,-3.41964114101977,0.000627037945766134,0.0071555337084997,"8869","ST3GAL5"
741.299508168209,0.545058883912821,0.159373297333975,3.41971414422767,0.000626869709435135,0.0071555337084997,"253827","MSRB3"
14.3347303298778,0.979990463397291,0.286361163491017,3.41809909994139,0.000630601418118838,0.0071912732561793,"100132354","LINC01512"
463.729621400719,-0.810711847325374,0.237289492010927,-3.41653850445751,0.000634226941217049,0.00722767104488184,"4907","NT5E"
399.569846011814,0.568567195428255,0.166405501518456,3.41625039689527,0.000634898379654327,0.0072303772408891,"114984","FLYWCH2"
16.1366022440842,-0.963142125330206,0.284426254801762,-3.4119824904866,0.000644922556633441,0.00733951824868153,"3798","KIF5A"
2471.31798268715,0.359780320660614,0.105477463657532,3.41093738862517,0.000647399559497077,0.00735765624882728,"127262","TPRG1L"
4066.27484976759,-0.332512930024981,0.0974814250704503,-3.41101099467103,0.000647224816094327,0.00735765624882728,"79960","JADE1"
131.462588933488,-0.762160932487723,0.223307554370509,-3.40874055290574,0.00065263516852708,0.0074121026195158,"54718","BTN2A3P"
2730.8364545675,-0.573310625755285,0.168256929888399,-3.40725699434189,0.000656193104934697,0.0074474341425865,"3738","KCNA3"
10.9524301187559,-0.878299576311316,0.267758887334957,-3.40697635099493,0.000656868181818197,0.0074500209511729,"120939","TMEM52B"
6858.07102566751,-0.548908789711646,0.161169263579867,-3.40577799783189,0.000659758047672117,0.00747770668861574,"29028","ATAD2"
15242.9127919564,-0.47690142815724,0.14003459268498,-3.40558779733019,0.000660217807725691,0.00747783065568847,"5591","PRKDC"
401.708626972474,-0.500173556361444,0.146906703123696,-3.40398185967254,0.000664111636743282,0.00751682335582868,"100874222","OBI1-AS1"
526.80343736935,0.851153736844027,0.250198300854492,3.4037267811188,0.000664732073321964,0.00751873799974015,"1536","CYBB"
70.1831664750485,0.836331279536732,0.245228777464456,3.40336866956824,0.00066560403018628,0.00752349304405266,"493900","TMEM9B-AS1"
3145.70851584501,0.65204431049791,0.191783834149013,3.39996476954793,0.000673945359830668,0.00761261263738221,"7044","LEFTY2"
131.92307126609,0.665195322966273,0.195555184555172,3.39876377271984,0.000676911548163173,0.00764093719779581,"728441","GGT2P"
